state,year,month,BARLEY,CORN,OATS,SOYBEANS
Idaho,2010,9,3.99,,,
Idaho,2010,10,3.99,,,
Idaho,2010,11,4.04,,,
Idaho,2010,12,3.99,,,
Idaho,2011,1,4.0,,,
Idaho,2011,2,4.26,,,
Idaho,2011,3,4.16,,,
Idaho,2011,4,4.92,,,
Idaho,2011,5,3.85,,,
Idaho,2011,6,4.31,,,
Idaho,2011,7,5.08,,,
Idaho,2011,8,5.46,,,
Idaho,2011,9,5.89,,,
Idaho,2011,10,5.62,,,
Idaho,2011,11,5.63,,,
Idaho,2011,12,5.81,,,
Idaho,2012,1,5.64,,,
Idaho,2012,2,5.81,,,
Idaho,2012,3,5.27,,,
Idaho,2012,4,5.69,,,
Idaho,2012,5,5.9,,,
Idaho,2012,6,5.13,,,
Idaho,2012,7,6.45,,,
Idaho,2012,8,6.58,,,
Idaho,2012,9,6.43,,,
Idaho,2012,10,6.56,,,
Idaho,2012,11,6.57,,,
Idaho,2012,12,6.5,,,
Idaho,2013,1,6.34,,,
Idaho,2013,2,6.57,,,
Idaho,2013,3,6.76,,,
Idaho,2013,4,6.27,,,
Idaho,2013,5,6.48,,,
Idaho,2013,6,6.7,,,
Idaho,2013,7,6.78,,,
Idaho,2013,8,6.37,,,
Idaho,2013,9,6.26,,,
Idaho,2013,10,6.3,,,
Idaho,2013,11,6.68,,,
Idaho,2013,12,6.44,,,
Idaho,2014,1,6.28,,,
Idaho,2014,2,6.38,,,
Idaho,2014,4,6.31,,,
Idaho,2014,5,6.54,,,
Idaho,2014,7,5.86,,,
Idaho,2014,8,5.48,,,
Idaho,2014,9,5.05,,,
Idaho,2014,10,5.38,,,
Idaho,2014,11,4.91,,,
Idaho,2014,12,5.22,,,
Idaho,2015,1,4.59,,,
Idaho,2015,2,5.53,,,
Idaho,2015,3,4.69,,,
Idaho,2015,4,3.69,,,
Idaho,2015,5,4.79,,,
Idaho,2015,6,4.3,,,
Idaho,2015,7,5.33,,,
Idaho,2015,8,5.99,,,
Idaho,2015,9,5.7,,,
Idaho,2015,10,5.67,,,
Idaho,2015,11,5.71,,,
Idaho,2015,12,6.16,,,
Idaho,2016,1,5.69,,,
Idaho,2016,3,5.98,,,
Idaho,2016,4,6.15,,,
Idaho,2016,7,5.19,,,
Idaho,2016,8,5.18,,,
Idaho,2016,9,4.52,,,
Idaho,2016,10,4.89,,,
Idaho,2016,11,5.16,,,
Idaho,2016,12,5.08,,,
Idaho,2017,1,5.19,,,
Idaho,2017,4,5.44,,,
Idaho,2017,6,4.94,,,
Idaho,2017,7,5.16,,,
Idaho,2017,8,4.63,,,
Idaho,2017,9,4.59,,,
Idaho,2017,10,4.98,4.48,,
Idaho,2017,11,5.16,,,
Idaho,2017,12,4.54,4.1,,
Idaho,2018,1,4.44,3.98,,
Idaho,2018,2,4.94,4.15,,
Idaho,2018,3,4.52,4.27,,
Idaho,2018,4,,4.33,,
Idaho,2018,6,5.0,4.44,,
Idaho,2018,7,5.07,,,
Idaho,2018,8,4.87,4.0,,
Idaho,2018,9,4.47,,,
Idaho,2018,10,4.5,4.37,,
Idaho,2018,11,5.1,4.47,,
Idaho,2018,12,5.16,4.4,,
Idaho,2019,1,5.0,4.49,,
Idaho,2019,2,5.08,,,
Idaho,2019,3,5.3,4.32,,
Idaho,2019,4,5.49,4.24,,
Idaho,2019,5,5.34,,,
Idaho,2019,6,5.29,,,
Idaho,2019,7,5.15,,,
Idaho,2019,8,5.02,,,
Idaho,2019,9,4.89,,,
Idaho,2019,10,5.02,,,
Idaho,2019,11,4.96,,,
Idaho,2019,12,5.05,,,
Idaho,2020,1,5.09,,,
Idaho,2020,2,4.83,,,
Idaho,2020,3,5.15,,,
Idaho,2020,4,4.95,,,
Idaho,2020,5,5.14,,,
Idaho,2020,6,5.21,,,
Idaho,2020,7,5.2,,,
Idaho,2020,8,4.84,,,
Idaho,2020,9,4.87,,,
Idaho,2020,10,4.9,,,
Idaho,2020,11,4.94,,,
Idaho,2020,12,4.85,,,
Idaho,2021,1,4.71,,,
Idaho,2021,2,5.12,,,
Idaho,2021,3,4.99,,,
Idaho,2021,4,5.02,,,
Idaho,2021,5,5.05,,,
Idaho,2021,6,4.88,,,
Idaho,2021,7,5.19,,,
Idaho,2021,8,5.08,,,
Idaho,2021,9,5.24,,,
Idaho,2021,10,5.33,,,
Idaho,2021,11,5.38,,,
Idaho,2021,12,5.33,,,
Idaho,2022,1,5.48,,,
Idaho,2022,2,5.38,,,
Idaho,2022,3,5.62,,,
Idaho,2022,4,5.67,,,
Idaho,2022,5,5.71,,,
Idaho,2022,6,5.8,,,
Idaho,2022,7,6.88,,,
Idaho,2022,8,7.59,,,
Idaho,2022,9,7.54,,,
Idaho,2022,10,7.72,,,
Idaho,2022,11,7.26,,,
Idaho,2022,12,8.04,,,
Illinois,2000,1,,1.97,1.3,4.74
Illinois,2000,2,,2.03,1.1,4.87
Illinois,2000,3,,2.11,1.1,5.0
Illinois,2000,4,,2.02,1.45,4.96
Illinois,2000,5,,2.2,1.59,5.28
Illinois,2000,6,,1.89,1.59,4.98
Illinois,2000,7,,1.66,1.33,4.65
Illinois,2000,8,,1.54,1.08,4.52
Illinois,2000,9,,1.64,1.35,4.66
Illinois,2000,10,,1.8,1.55,4.55
Illinois,2000,11,,1.92,1.5,4.62
Illinois,2000,12,,2.03,1.5,4.86
Illinois,2001,1,,1.97,1.5,4.74
Illinois,2001,2,,2.0,1.3,4.51
Illinois,2001,3,,2.0,1.2,4.49
Illinois,2001,4,,1.92,1.45,4.31
Illinois,2001,5,,1.86,1.55,4.47
Illinois,2001,6,,1.83,1.34,4.58
Illinois,2001,7,,1.95,1.34,4.91
Illinois,2001,8,,1.99,1.36,4.91
Illinois,2001,9,,1.94,1.42,4.55
Illinois,2001,10,,1.85,1.75,4.23
Illinois,2001,11,,1.91,2.0,4.28
Illinois,2001,12,,2.06,1.96,4.36
Illinois,2002,1,,2.01,2.31,4.33
Illinois,2002,2,,1.98,2.01,4.34
Illinois,2002,3,,1.98,2.01,4.48
Illinois,2002,4,,1.96,2.22,4.58
Illinois,2002,5,,2.0,2.0,4.76
Illinois,2002,6,,2.05,1.96,4.99
Illinois,2002,7,,2.24,1.82,5.51
Illinois,2002,8,,2.47,1.77,5.73
Illinois,2002,9,,2.5,1.84,5.52
Illinois,2002,10,,2.36,2.0,5.25
Illinois,2002,11,,2.33,,5.57
Illinois,2002,12,,2.37,,5.57
Illinois,2003,1,,2.37,,5.6
Illinois,2003,2,,2.35,,5.68
Illinois,2003,3,,2.36,,5.73
Illinois,2003,4,,2.4,,5.97
Illinois,2003,5,,2.43,1.96,6.17
Illinois,2003,6,,2.39,,6.2
Illinois,2003,7,,2.2,1.38,5.93
Illinois,2003,8,,2.16,1.3,5.67
Illinois,2003,9,,2.18,1.81,6.06
Illinois,2003,10,,2.13,2.02,6.57
Illinois,2003,11,,2.21,1.48,6.94
Illinois,2003,12,,2.34,1.89,7.13
Illinois,2004,1,,2.37,,7.29
Illinois,2004,2,,2.65,,8.37
Illinois,2004,3,,2.77,,9.32
Illinois,2004,4,,2.97,1.8,9.51
Illinois,2004,5,,2.93,,9.36
Illinois,2004,6,,2.87,,9.01
Illinois,2004,7,,2.49,1.46,8.36
Illinois,2004,8,,2.35,1.33,6.5
Illinois,2004,9,,2.2,1.55,5.91
Illinois,2004,10,,2.22,,5.57
Illinois,2004,11,,2.08,,5.37
Illinois,2004,12,,2.17,1.54,5.59
Illinois,2005,1,,2.23,,5.67
Illinois,2005,2,,2.02,,5.49
Illinois,2005,3,,2.09,1.94,6.03
Illinois,2005,4,,2.09,,6.13
Illinois,2005,5,,2.05,,6.21
Illinois,2005,6,,2.12,2.2,6.65
Illinois,2005,7,,2.23,1.77,6.78
Illinois,2005,8,,2.03,1.84,6.2
Illinois,2005,9,,1.92,1.6,5.76
Illinois,2005,10,,1.83,,5.68
Illinois,2005,11,,1.87,,5.78
Illinois,2005,12,,2.01,,5.89
Illinois,2006,1,,2.06,2.09,5.94
Illinois,2006,2,,2.08,2.06,5.8
Illinois,2006,3,,2.12,,5.68
Illinois,2006,4,,2.2,,5.64
Illinois,2006,5,,2.26,,5.83
Illinois,2006,6,,2.28,2.25,5.78
Illinois,2006,7,,2.28,1.95,5.74
Illinois,2006,8,,2.15,1.75,5.37
Illinois,2006,9,,2.21,,5.24
Illinois,2006,10,,2.62,,5.65
Illinois,2006,11,,3.02,,6.11
Illinois,2006,12,,3.0,,6.21
Illinois,2007,1,,3.01,,6.56
Illinois,2007,2,,3.44,,7.05
Illinois,2007,3,,3.52,3.03,7.11
Illinois,2007,4,,3.48,,7.0
Illinois,2007,5,,3.52,,7.27
Illinois,2007,6,,3.64,,7.64
Illinois,2007,7,,3.32,,7.76
Illinois,2007,8,,3.16,,7.96
Illinois,2007,9,,3.21,,8.15
Illinois,2007,10,,3.31,,8.65
Illinois,2007,11,,3.53,,10.2
Illinois,2007,12,,3.73,,10.1
Illinois,2008,1,,3.88,,10.1
Illinois,2008,2,,4.58,,12.2
Illinois,2008,3,,4.69,,11.6
Illinois,2008,4,,5.15,,12.4
Illinois,2008,5,,5.25,,11.8
Illinois,2008,6,,5.71,,14.1
Illinois,2008,7,,5.43,,13.9
Illinois,2008,8,,5.17,,13.0
Illinois,2008,9,,4.99,,11.4
Illinois,2008,10,,4.29,,10.1
Illinois,2008,11,,4.11,,9.54
Illinois,2008,12,,4.09,,9.83
Illinois,2009,1,,4.34,,10.3
Illinois,2009,2,,3.75,,9.62
Illinois,2009,3,,3.74,,9.21
Illinois,2009,4,,3.81,,9.87
Illinois,2009,5,,3.95,,10.9
Illinois,2009,6,,4.01,,11.8
Illinois,2009,7,,3.56,,10.9
Illinois,2009,8,,3.32,2.8,11.1
Illinois,2009,9,,3.27,,10.1
Illinois,2009,10,,3.59,,9.73
Illinois,2009,11,,3.55,,9.79
Illinois,2009,12,,3.57,,10.1
Illinois,2010,1,,3.63,,9.95
Illinois,2010,2,,3.48,,9.44
Illinois,2010,3,,3.53,,9.52
Illinois,2010,4,,3.42,2.97,9.58
Illinois,2010,5,,3.49,2.96,9.43
Illinois,2010,6,,3.41,,9.6
Illinois,2010,7,,3.51,,10.0
Illinois,2010,8,,3.73,2.81,10.3
Illinois,2010,9,,4.05,,10.0
Illinois,2010,10,,4.51,,10.8
Illinois,2010,11,,4.62,,11.1
Illinois,2010,12,,4.84,,11.9
Illinois,2011,1,,4.94,,11.7
Illinois,2011,2,,5.86,,12.9
Illinois,2011,3,,5.73,,13.1
Illinois,2011,4,,6.68,4.36,13.4
Illinois,2011,5,,6.65,,13.4
Illinois,2011,6,,6.56,,13.5
Illinois,2011,7,,6.56,3.13,13.4
Illinois,2011,8,,6.96,,13.7
Illinois,2011,9,,6.1,,12.8
Illinois,2011,10,,5.84,,11.9
Illinois,2011,11,,5.9,,11.9
Illinois,2011,12,,5.92,,11.8
Illinois,2012,1,,6.12,,12.1
Illinois,2012,2,,6.37,,12.4
Illinois,2012,3,,6.48,,13.1
Illinois,2012,4,,6.44,,14.1
Illinois,2012,5,,6.39,,14.3
Illinois,2012,6,,6.43,,14.1
Illinois,2012,7,,7.3,,15.6
Illinois,2012,8,,7.58,3.99,16.7
Illinois,2012,9,,6.84,,15.2
Illinois,2012,10,,6.84,,14.4
Illinois,2012,11,,7.07,,14.7
Illinois,2012,12,,6.73,,14.3
Illinois,2013,1,,6.87,,14.3
Illinois,2013,2,,7.05,,14.7
Illinois,2013,3,,7.14,,14.7
Illinois,2013,4,,6.89,,14.6
Illinois,2013,5,,6.91,,15.1
Illinois,2013,6,,6.96,,15.5
Illinois,2013,7,,6.73,4.28,15.5
Illinois,2013,8,,6.09,3.83,14.2
Illinois,2013,9,,5.25,,13.5
Illinois,2013,10,,4.49,,12.8
Illinois,2013,11,,4.5,,12.8
Illinois,2013,12,,4.58,,13.2
Illinois,2014,1,,4.47,,13.1
Illinois,2014,2,,4.36,,13.4
Illinois,2014,3,,4.56,,13.8
Illinois,2014,4,,4.84,,14.2
Illinois,2014,5,,4.77,,14.3
Illinois,2014,6,,4.68,,14.6
Illinois,2014,7,,4.12,,13.3
Illinois,2014,8,,3.74,,12.5
Illinois,2014,9,,3.51,4.16,10.2
Illinois,2014,10,,3.58,,10.2
Illinois,2014,11,,3.63,,10.3
Illinois,2014,12,,3.81,,10.5
Illinois,2015,1,,3.82,,10.5
Illinois,2015,2,,3.78,,10.1
Illinois,2015,3,,3.79,,10.1
Illinois,2015,4,,3.71,,9.9
Illinois,2015,5,,3.62,,9.69
Illinois,2015,6,,3.65,,9.77
Illinois,2015,7,,3.85,,10.2
Illinois,2015,8,,3.63,2.31,9.77
Illinois,2015,9,,3.69,,9.11
Illinois,2015,10,,3.7,,9.0
Illinois,2015,11,,3.7,,8.93
Illinois,2015,12,,3.79,,8.99
Illinois,2016,1,,3.73,,8.98
Illinois,2016,2,,3.63,,8.73
Illinois,2016,3,,3.67,,8.82
Illinois,2016,4,,3.67,,9.24
Illinois,2016,5,,3.82,,10.1
Illinois,2016,6,,3.92,2.73,10.6
Illinois,2016,7,,3.63,2.5,10.5
Illinois,2016,8,,3.17,1.79,10.2
Illinois,2016,9,,3.27,,9.7
Illinois,2016,10,,3.3,,9.6
Illinois,2016,11,,3.32,,9.76
Illinois,2016,12,,3.47,,9.97
Illinois,2017,1,,3.47,,9.93
Illinois,2017,2,,3.48,,10.1
Illinois,2017,3,,3.62,,9.96
Illinois,2017,4,,3.53,,9.63
Illinois,2017,5,,3.55,,9.46
Illinois,2017,6,,3.5,,9.25
Illinois,2017,7,,3.57,,9.7
Illinois,2017,8,,3.28,,9.47
Illinois,2017,9,,3.27,3.55,9.51
Illinois,2017,10,,3.28,,9.48
Illinois,2017,11,,3.17,,9.5
Illinois,2017,12,,3.35,,9.52
Illinois,2018,1,,3.35,,9.57
Illinois,2018,2,,3.46,,9.78
Illinois,2018,3,,3.57,,10.0
Illinois,2018,4,,3.61,,10.1
Illinois,2018,5,,3.69,,10.0
Illinois,2018,6,,3.65,,9.79
Illinois,2018,7,,3.48,,9.44
Illinois,2018,8,,3.35,,8.5
Illinois,2018,9,,3.38,,9.08
Illinois,2018,10,,3.43,,8.87
Illinois,2018,11,,3.44,,8.72
Illinois,2018,12,,3.6,,8.81
Illinois,2019,1,,3.58,,8.87
Illinois,2019,2,,3.58,,8.71
Illinois,2019,3,,3.59,,8.7
Illinois,2019,4,,3.54,,8.41
Illinois,2019,5,,3.62,,8.23
Illinois,2019,6,,4.01,,8.58
Illinois,2019,7,,4.2,,8.72
Illinois,2019,8,,3.88,,8.46
Illinois,2019,9,,3.77,,8.71
Illinois,2019,10,,3.77,,8.89
Illinois,2019,11,,3.66,,8.96
Illinois,2019,12,,3.73,,9.09
Illinois,2020,1,,3.76,,9.0
Illinois,2020,2,,3.71,,8.81
Illinois,2020,3,,3.65,,8.78
Illinois,2020,4,,3.21,,8.42
Illinois,2020,5,,3.23,,8.4
Illinois,2020,6,,3.17,,8.49
Illinois,2020,7,,3.26,,8.72
Illinois,2020,8,,3.12,,8.88
Illinois,2020,9,,3.4,,9.43
Illinois,2020,10,,3.63,,9.93
Illinois,2020,11,,3.75,,10.1
Illinois,2020,12,,3.86,,10.3
Illinois,2021,1,,4.1,,10.6
Illinois,2021,2,,4.69,,12.4
Illinois,2021,3,,4.96,,13.1
Illinois,2021,4,,5.41,,13.9
Illinois,2021,5,,6.05,,14.9
Illinois,2021,6,,6.06,,14.3
Illinois,2021,7,,6.25,,14.0
Illinois,2021,8,,6.34,,13.9
Illinois,2021,9,,5.16,,12.2
Illinois,2021,10,,4.98,,12.0
Illinois,2021,11,,5.27,,12.1
Illinois,2021,12,,5.41,,12.5
Illinois,2022,1,,5.48,,12.8
Illinois,2022,2,,6.28,,14.7
Illinois,2022,3,,6.65,,15.4
Illinois,2022,4,,7.17,,16.0
Illinois,2022,5,,7.47,,16.5
Illinois,2022,6,,7.47,,16.6
Illinois,2022,7,,7.32,,15.9
Illinois,2022,8,,7.15,4.78,15.6
Illinois,2022,9,,6.7,,14.5
Illinois,2022,10,,6.41,,13.5
Illinois,2022,11,,6.29,,13.8
Illinois,2022,12,,6.39,5.06,14.4
Indiana,2000,1,,1.97,,4.65
Indiana,2000,2,,2.06,,4.9
Indiana,2000,3,,2.08,,5.06
Indiana,2000,4,,2.15,,5.18
Indiana,2000,5,,2.15,,5.27
Indiana,2000,6,,1.95,,5.11
Indiana,2000,7,,1.65,,4.62
Indiana,2000,8,,1.63,,4.63
Indiana,2000,9,,1.67,,4.71
Indiana,2000,10,,1.75,,4.51
Indiana,2000,11,,1.83,,4.57
Indiana,2000,12,,2.06,,4.93
Indiana,2001,1,,2.03,,4.74
Indiana,2001,2,,2.01,,4.53
Indiana,2001,3,,2.02,,4.52
Indiana,2001,4,,1.98,,4.25
Indiana,2001,5,,1.95,,4.43
Indiana,2001,6,,1.84,,4.62
Indiana,2001,7,,1.97,,4.98
Indiana,2001,8,,2.01,,5.15
Indiana,2001,9,,1.93,,4.6
Indiana,2001,10,,1.83,,4.17
Indiana,2001,11,,1.83,,4.18
Indiana,2001,12,,1.92,,4.25
Indiana,2002,1,,1.98,,4.29
Indiana,2002,2,,1.99,,4.34
Indiana,2002,3,,1.91,,4.56
Indiana,2002,4,,1.91,,4.63
Indiana,2002,5,,2.05,,4.79
Indiana,2002,6,,2.07,,5.05
Indiana,2002,7,,2.25,,5.51
Indiana,2002,8,,2.58,,5.67
Indiana,2002,9,,2.55,,5.53
Indiana,2002,10,,2.38,,5.24
Indiana,2002,11,,2.41,,5.53
Indiana,2002,12,,2.43,,5.61
Indiana,2003,1,,2.42,,5.62
Indiana,2003,2,,2.44,,5.69
Indiana,2003,3,,2.44,,5.7
Indiana,2003,4,,2.47,,5.92
Indiana,2003,5,,2.49,,6.28
Indiana,2003,6,,2.44,,6.15
Indiana,2003,7,,2.28,,5.87
Indiana,2003,8,,2.25,,5.84
Indiana,2003,9,,2.27,,6.49
Indiana,2003,10,,2.15,,6.9
Indiana,2003,11,,2.25,,7.25
Indiana,2003,12,,2.46,,7.44
Indiana,2004,1,,2.5,,7.38
Indiana,2004,2,,2.75,,8.38
Indiana,2004,3,,2.96,,9.43
Indiana,2004,4,,3.07,,9.76
Indiana,2004,5,,3.08,,9.62
Indiana,2004,6,,2.8,,9.45
Indiana,2004,7,,2.57,,8.89
Indiana,2004,8,,2.44,,7.18
Indiana,2004,9,,2.07,,5.51
Indiana,2004,10,,1.88,,5.24
Indiana,2004,11,,1.81,,5.22
Indiana,2004,12,,1.95,,5.47
Indiana,2005,1,,2.09,,5.57
Indiana,2005,2,,2.01,,5.46
Indiana,2005,3,,2.01,,6.02
Indiana,2005,4,,1.96,,5.99
Indiana,2005,5,,2.02,,6.32
Indiana,2005,6,,2.07,,6.76
Indiana,2005,7,,2.2,,6.93
Indiana,2005,8,,1.97,,6.29
Indiana,2005,9,,1.8,,5.76
Indiana,2005,10,,1.72,,5.6
Indiana,2005,11,,1.71,,5.58
Indiana,2005,12,,2.04,,6.01
Indiana,2006,1,,2.09,,6.06
Indiana,2006,2,,2.07,,5.83
Indiana,2006,3,,2.15,,5.76
Indiana,2006,4,,2.2,,5.69
Indiana,2006,5,,2.26,,5.83
Indiana,2006,6,,2.21,,5.8
Indiana,2006,7,,2.31,,5.85
Indiana,2006,8,,2.08,,5.53
Indiana,2006,9,,2.32,,5.4
Indiana,2006,10,,2.7,,5.63
Indiana,2006,11,,3.03,,6.13
Indiana,2006,12,,3.23,,6.38
Indiana,2007,1,,3.16,,6.44
Indiana,2007,2,,3.53,,6.95
Indiana,2007,3,,3.64,,7.17
Indiana,2007,4,,3.54,,7.13
Indiana,2007,5,,3.65,,7.36
Indiana,2007,6,,3.73,,7.83
Indiana,2007,7,,3.36,,7.97
Indiana,2007,8,,3.27,,8.03
Indiana,2007,9,,3.32,,8.49
Indiana,2007,10,,3.34,,8.81
Indiana,2007,11,,3.68,,9.65
Indiana,2007,12,,4.07,,10.3
Indiana,2008,1,,4.23,,10.1
Indiana,2008,2,,4.67,,12.3
Indiana,2008,3,,4.96,,11.7
Indiana,2008,4,,5.49,,12.3
Indiana,2008,5,,5.82,,12.8
Indiana,2008,6,,5.89,,14.5
Indiana,2008,7,,5.92,,14.5
Indiana,2008,8,,5.67,,13.5
Indiana,2008,9,,4.73,,11.0
Indiana,2008,10,,4.15,,9.78
Indiana,2008,11,,4.04,,9.47
Indiana,2008,12,,4.14,,9.7
Indiana,2009,1,,4.46,,10.3
Indiana,2009,2,,4.06,,9.88
Indiana,2009,3,,3.92,,9.49
Indiana,2009,4,,4.11,,10.1
Indiana,2009,5,,4.12,,11.1
Indiana,2009,6,,4.14,,11.9
Indiana,2009,7,,3.64,,11.1
Indiana,2009,8,,3.45,,11.0
Indiana,2009,9,,3.31,,9.97
Indiana,2009,10,,3.7,,9.49
Indiana,2009,11,,3.66,,9.63
Indiana,2009,12,,3.62,,10.2
Indiana,2010,1,,3.79,,10.0
Indiana,2010,2,,3.69,,9.82
Indiana,2010,3,,3.62,,9.7
Indiana,2010,4,,3.51,,9.79
Indiana,2010,5,,3.65,,9.77
Indiana,2010,6,,3.55,,9.79
Indiana,2010,7,,3.69,,10.1
Indiana,2010,8,,3.8,,10.5
Indiana,2010,9,,4.24,,10.1
Indiana,2010,10,,4.5,,10.6
Indiana,2010,11,,4.82,,11.5
Indiana,2010,12,,4.94,,12.2
Indiana,2011,1,,4.95,,11.7
Indiana,2011,2,,5.78,,13.0
Indiana,2011,3,,5.8,,12.8
Indiana,2011,4,,6.71,,13.3
Indiana,2011,5,,6.62,,13.7
Indiana,2011,6,,6.82,,13.4
Indiana,2011,7,,7.04,,13.7
Indiana,2011,8,,7.18,,13.7
Indiana,2011,9,,6.14,,12.9
Indiana,2011,10,,5.89,,11.8
Indiana,2011,11,,5.94,,11.8
Indiana,2011,12,,6.02,,11.9
Indiana,2012,1,,6.21,,12.2
Indiana,2012,2,,6.46,,12.5
Indiana,2012,3,,6.59,,13.1
Indiana,2012,4,,6.56,,14.0
Indiana,2012,5,,6.52,,14.1
Indiana,2012,6,,6.55,,14.1
Indiana,2012,7,,7.43,,15.9
Indiana,2012,8,,7.92,,16.4
Indiana,2012,9,,7.37,,14.8
Indiana,2012,10,,7.22,,14.5
Indiana,2012,11,,7.43,,14.6
Indiana,2012,12,,7.27,,14.5
Indiana,2013,1,,7.26,,14.6
Indiana,2013,2,,7.38,,14.8
Indiana,2013,3,,7.48,,15.0
Indiana,2013,4,,7.12,,14.7
Indiana,2013,5,,7.16,,15.1
Indiana,2013,6,,7.15,,15.6
Indiana,2013,7,,6.71,,15.8
Indiana,2013,8,,6.38,,14.9
Indiana,2013,9,,5.11,,13.4
Indiana,2013,10,,4.34,,12.6
Indiana,2013,11,,4.17,,12.7
Indiana,2013,12,,4.37,,13.1
Indiana,2014,1,,4.49,,13.2
Indiana,2014,2,,4.48,,13.4
Indiana,2014,3,,4.68,,13.9
Indiana,2014,4,,4.86,,14.6
Indiana,2014,5,,4.91,,14.8
Indiana,2014,6,,4.63,,14.7
Indiana,2014,7,,4.07,,13.7
Indiana,2014,8,,3.88,,12.9
Indiana,2014,9,,3.59,,11.0
Indiana,2014,10,,3.48,,10.0
Indiana,2014,11,,3.54,,10.2
Indiana,2014,12,,3.8,,10.5
Indiana,2015,1,,3.86,,10.5
Indiana,2015,2,,3.93,,10.2
Indiana,2015,3,,3.94,,10.1
Indiana,2015,4,,3.84,,9.94
Indiana,2015,5,,3.74,,9.91
Indiana,2015,6,,3.67,,9.91
Indiana,2015,7,,4.03,,10.3
Indiana,2015,8,,3.9,,10.0
Indiana,2015,9,,3.85,,9.0
Indiana,2015,10,,3.87,,8.8
Indiana,2015,11,,3.97,,8.84
Indiana,2015,12,,3.88,,8.94
Indiana,2016,1,,3.97,,8.93
Indiana,2016,2,,3.92,,8.8
Indiana,2016,3,,3.93,,8.9
Indiana,2016,4,,3.97,,9.29
Indiana,2016,5,,4.09,,10.1
Indiana,2016,6,,4.26,,10.9
Indiana,2016,7,,3.89,,10.7
Indiana,2016,8,,3.54,,10.3
Indiana,2016,9,,3.41,,9.62
Indiana,2016,10,,3.4,,9.45
Indiana,2016,11,,3.44,,9.64
Indiana,2016,12,,3.57,,9.91
Indiana,2017,1,,3.64,,9.96
Indiana,2017,2,,3.73,,10.1
Indiana,2017,3,,3.77,,9.97
Indiana,2017,4,,3.77,,9.51
Indiana,2017,5,,3.79,,9.58
Indiana,2017,6,,3.84,,9.27
Indiana,2017,7,,3.86,,9.77
Indiana,2017,8,,3.64,,9.47
Indiana,2017,9,,3.42,,9.5
Indiana,2017,10,,3.38,,9.42
Indiana,2017,11,,3.32,,9.41
Indiana,2017,12,,3.42,,9.56
Indiana,2018,1,,3.54,,9.61
Indiana,2018,2,,3.59,,9.79
Indiana,2018,3,,3.72,,10.1
Indiana,2018,4,,3.8,,10.3
Indiana,2018,5,,3.92,,10.5
Indiana,2018,6,,3.81,,10.2
Indiana,2018,7,,3.6,,8.94
Indiana,2018,8,,3.54,,8.85
Indiana,2018,9,,3.45,,8.75
Indiana,2018,10,,3.44,,8.64
Indiana,2018,11,,3.49,,8.6
Indiana,2018,12,,3.7,,8.94
Indiana,2019,1,,3.76,,8.94
Indiana,2019,2,,3.79,,8.91
Indiana,2019,3,,3.75,,8.83
Indiana,2019,4,,3.68,,8.57
Indiana,2019,5,,3.81,,8.39
Indiana,2019,6,,4.28,,8.71
Indiana,2019,7,,4.55,,8.8
Indiana,2019,8,,4.27,,8.6
Indiana,2019,9,,3.96,,8.6
Indiana,2019,10,,4.01,,8.93
Indiana,2019,11,,3.92,,8.94
Indiana,2019,12,,4.0,,9.17
Indiana,2020,1,,4.1,,9.22
Indiana,2020,2,,4.04,,9.04
Indiana,2020,3,,4.03,,9.01
Indiana,2020,4,,3.61,,8.64
Indiana,2020,5,,3.43,,8.62
Indiana,2020,6,,3.41,,8.7
Indiana,2020,7,,3.51,,8.87
Indiana,2020,8,,3.48,,8.8
Indiana,2020,9,,3.77,,9.44
Indiana,2020,10,,3.73,,9.81
Indiana,2020,11,,3.82,,10.3
Indiana,2020,12,,4.06,,10.8
Indiana,2021,1,,4.32,,10.9
Indiana,2021,2,,4.74,,12.6
Indiana,2021,3,,4.95,,13.0
Indiana,2021,4,,5.39,,14.0
Indiana,2021,5,,5.87,,15.0
Indiana,2021,6,,6.32,,14.4
Indiana,2021,7,,6.22,,14.3
Indiana,2021,8,,6.39,,13.6
Indiana,2021,9,,5.32,,12.4
Indiana,2021,10,,4.97,,11.9
Indiana,2021,11,,5.37,,12.2
Indiana,2021,12,,5.58,,12.7
Indiana,2022,1,,5.58,,12.9
Indiana,2022,2,,6.16,,14.6
Indiana,2022,3,,6.6,,15.5
Indiana,2022,4,,7.07,,15.9
Indiana,2022,5,,7.03,,16.0
Indiana,2022,6,,7.47,,17.0
Indiana,2022,7,,7.14,,16.0
Indiana,2022,8,,7.3,,15.4
Indiana,2022,9,,7.05,,14.5
Indiana,2022,10,,6.46,,13.6
Indiana,2022,11,,6.41,,14.1
Indiana,2022,12,,6.57,,14.7
Iowa,2000,1,,1.77,1.42,4.44
Iowa,2000,2,,1.91,1.45,4.67
Iowa,2000,3,,1.97,1.5,4.82
Iowa,2000,4,,1.98,1.49,4.95
Iowa,2000,5,,2.07,1.4,5.17
Iowa,2000,6,,1.86,1.47,4.88
Iowa,2000,7,,1.58,1.08,4.47
Iowa,2000,8,,1.43,0.93,4.32
Iowa,2000,9,,1.46,1.17,4.53
Iowa,2000,10,,1.66,1.24,4.41
Iowa,2000,11,,1.83,1.43,4.6
Iowa,2000,12,,1.89,1.4,4.75
Iowa,2001,1,,1.86,1.39,4.53
